icao,iata,airport_name,country,latitude,longitude,runway,year,length_m,length_ft,measurement_type,current_length_m
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2000,2591.6,8503.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2005,2642.3,8669.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2010,2689.3,8823.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2015,2733.5,8968.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2020,2775.5,9106.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06L/24R,2024,2807.9,9212.0,modeled,2955.6
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,1985,2216.0,7270.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,1990,2314.7,7594.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,1995,2376.3,7796.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2000,2428.9,7969.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2005,2476.4,8125.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2010,2520.4,8269.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2015,2561.8,8405.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2020,2601.2,8534.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,15R/33L,2024,2631.5,8634.0,modeled,2770.0
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,1985,2194.6,7200.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,1990,2292.3,7521.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,1995,2353.3,7721.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2000,2405.4,7892.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2005,2452.4,8046.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2010,2496.0,8189.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2015,2537.0,8324.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2020,2576.0,8452.0,modeled,2743.2
CYYZ,YYZ,Toronto Pearson International Airport,CA,43.675935,-79.629421,06R/24L,2024,2606.0,8550.0,modeled,2743.2
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,1985,1828.8,6000.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,1990,1910.2,6267.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,1995,1961.1,6434.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2000,2004.5,6576.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2005,2043.7,6705.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2010,2080.0,6824.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2015,2114.2,6936.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2020,2146.7,7043.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,16/34,2024,2171.7,7125.0,modeled,2286.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,1985,1219.2,4000.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,1990,1273.5,4178.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,1995,1307.4,4289.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2000,1336.3,4384.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2005,1362.4,4470.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2010,1386.7,4549.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2015,1409.4,4624.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2020,1431.1,4695.0,modeled,1524.0
CYZF,YZF,Yellowknife International Airport,CA,62.462799,-114.440002,10/28,2024,1447.8,4750.0,modeled,1524.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,1985,1920.0,6299.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,1990,2005.5,6580.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,1995,2058.8,6755.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2000,2104.4,6904.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2005,2145.6,7039.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2010,2183.7,7164.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2015,2219.6,7282.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2020,2253.7,7394.0,modeled,2400.0
DAAE,BJA,Soummam–Abane Ramdane Airport,DZ,36.712547,5.069909,08/26,2024,2280.0,7480.0,modeled,2400.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,1985,2800.0,9186.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,1990,2924.7,9595.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,1995,3002.5,9851.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2000,3069.0,10069.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2005,3129.0,10266.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2010,3184.6,10448.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2015,3236.9,10620.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2020,3286.7,10783.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,05/23,2024,3325.0,10909.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,1985,2800.0,9186.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,1990,2924.7,9595.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,1995,3002.5,9851.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2000,3069.0,10069.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2005,3129.0,10266.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2010,3184.6,10448.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2015,3236.9,10620.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2020,3286.7,10783.0,modeled,3500.0
DAAG,ALG,Houari Boumediene Airport,DZ,36.693886,3.214531,09/27,2024,3325.0,10909.0,modeled,3500.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,1985,2400.1,7874.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,1990,2507.0,8225.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,1995,2573.7,8444.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2000,2630.7,8631.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2005,2682.1,8800.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2010,2729.8,8956.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2015,2774.6,9103.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2020,2817.3,9243.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,13/31,2024,2850.1,9351.0,modeled,3000.1
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,1985,1920.0,6299.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,1990,2005.5,6580.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,1995,2058.8,6755.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2000,2104.4,6904.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2005,2145.6,7039.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2010,2183.7,7164.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2015,2219.6,7282.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2020,2253.7,7394.0,modeled,2400.0
DAAJ,DJG,Djanet Inedbirene Airport,DZ,24.285448,9.463652,02/20,2024,2280.0,7480.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,1985,1920.0,6299.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,1990,2005.5,6580.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,1995,2058.8,6755.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2000,2104.4,6904.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2005,2145.6,7039.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2010,2183.7,7164.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2015,2219.6,7282.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2020,2253.7,7394.0,modeled,2400.0
DAAV,GJL,Jijel Ferhat Abbas Airport,DZ,36.794125,5.873652,17/35,2024,2280.0,7480.0,modeled,2400.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,1985,2400.1,7874.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,1990,2507.0,8225.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,1995,2573.7,8444.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2000,2630.7,8631.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2005,2682.1,8800.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2010,2729.8,8956.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2015,2774.6,9103.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2020,2817.3,9243.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,18/36,2024,2850.1,9351.0,modeled,3000.1
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,1985,1832.0,6010.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,1990,1913.5,6278.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,1995,1964.5,6445.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2000,2007.9,6588.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2005,2047.2,6717.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2010,2083.6,6836.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2015,2117.8,6948.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2020,2150.4,7055.0,modeled,2290.0
DABB,AAE,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,05/23,2024,2175.5,7137.0,modeled,2290.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,1985,2400.1,7874.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,1990,2507.0,8225.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,1995,2573.7,8444.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2000,2630.7,8631.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2005,2682.1,8800.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2010,2729.8,8956.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2015,2774.6,9103.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2020,2817.3,9243.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,16/34,2024,2850.1,9351.0,modeled,3000.1
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,1985,1920.0,6299.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,1990,2005.5,6580.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,1995,2058.8,6755.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2000,2104.4,6904.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2005,2145.6,7039.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2010,2183.7,7164.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2015,2219.6,7282.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2020,2253.7,7394.0,modeled,2400.0
DABC,CZL,Mohamed Boudiaf International Airport,DZ,36.276001,6.62039,13/31,2024,2280.0,7480.0,modeled,2400.0
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,1985,2400.1,7874.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,1990,2507.0,8225.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,1995,2573.7,8444.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2000,2630.7,8631.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2005,2682.1,8800.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2010,2729.8,8956.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2015,2774.6,9103.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2020,2817.3,9243.0,modeled,3000.1
DABT,BLJ,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,05/23,2024,2850.1,9351.0,modeled,3000.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,1985,2144.1,7034.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,1990,2239.5,7348.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,1995,2299.1,7543.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2000,2350.0,7710.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2005,2396.0,7861.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2010,2438.6,8001.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2015,2478.7,8132.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2020,2516.8,8257.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,08/26,2024,2546.1,8353.0,modeled,2680.1
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,1985,1319.9,4330.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,1990,1378.7,4523.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,1995,1415.4,4644.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2000,1446.7,4746.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2005,1475.0,4839.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2010,1501.2,4925.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2015,1525.9,5006.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2020,1549.3,5083.0,modeled,1649.9
DAOI,CFK,Chlef Aboubakr Belkaid International Airport,DZ,36.216614,1.341114,07/25,2024,1567.4,5142.0,modeled,1649.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,1985,2080.0,6824.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,1990,2172.6,7128.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,1995,2230.4,7318.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2000,2279.7,7479.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2005,2324.3,7626.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2010,2365.6,7761.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2015,2404.5,7889.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2020,2441.5,8010.0,modeled,2599.9
DAON,TLM,Zenata – Messali El Hadj Airport,DZ,35.012732,-1.457117,07/25,2024,2469.9,8104.0,modeled,2599.9
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,1985,2880.0,9449.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,1990,3008.2,9869.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,1995,3088.3,10132.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2000,3156.6,10356.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2005,3218.3,10559.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2010,3275.5,10747.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2015,3329.4,10923.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2020,3380.6,11091.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07L/25R,2024,3420.0,11220.0,modeled,3600.0
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,1985,2400.1,7874.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,1990,2507.0,8225.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,1995,2573.7,8444.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2000,2630.7,8631.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2005,2682.1,8800.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2010,2729.8,8956.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2015,2774.6,9103.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2020,2817.3,9243.0,modeled,3000.1
DAOO,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.620648,-0.622486,07R/25L,2024,2850.1,9351.0,modeled,3000.1
DAUB,BSK,Biskra - Mohamed Khider Airport,DZ,34.79318,5.738899,13/31,1985,2308.9,7575.0,modeled,2886.2
DAUB,BSK,Biskra - Mohamed Khider Airport,DZ,34.79318,5.738899,13/31,1990,2411.7,7912.0,modeled,2886.2
DAUB,BSK,Biskra - Mohamed Khider Airport,DZ,34.79318,5.738899,13/31,1995,2475.9,8123.0,modeled,2886.2
